"customer","RECENCY","frequency","monetary","R_SCORE","F_SCORE","M_SCORE","SEGMENT"
"14500","50","3","356.85","2","3","2","AVERAGE CUSTOMER"
"14501","26","3","190.31","3","3","1","OTHER CUSTOMER"
"14502","-19","14","2310.18","4","5","5","GOOD CUSTOMER"
"14503","-35","6","3543.26","5","4","5","GOOD CUSTOMER"
"14504","9","4","673.26","3","4","3","OTHER CUSTOMER"
"14505","-21","11","5772.49","4","5","5","GOOD CUSTOMER"
"14506","-21","5","1960.65","4","4","4","GOOD CUSTOMER"
"14507","-15","7","1352.88","4","5","4","GOOD CUSTOMER"
"14508","-16","2","268.05","4","2","2","OTHER CUSTOMER"
"14511","-27","6","1267.41","5","4","4","GOOD CUSTOMER"
"14512","149","2","275.28","1","2","2","OTHER CUSTOMER"
"14513","62","4","438.49","2","4","2","OTHER CUSTOMER"
"14514","23","3","990.2","3","3","4","OTHER CUSTOMER"
"14515","-21","6","2076.89","4","4","5","GOOD CUSTOMER"
"14517","-5","2","330.45","3","2","2","AVERAGE CUSTOMER"
"14518","26","1","174.37","3","1","1","OTHER CUSTOMER"
"14520","-37","2","270.6","5","2","2","OTHER CUSTOMER"
"14522","-14","4","974.54","4","4","4","GOOD CUSTOMER"
"14523","70","1","241.09","2","1","2","OTHER CUSTOMER"
"14524","-7","9","1843.83","4","5","4","GOOD CUSTOMER"
"14525","-30","13","4105.07","5","5","5","GOOD CUSTOMER"
"14527","-36","86","7709.69","5","5","5","GOOD CUSTOMER"
"14528","-1","1","364.21999999999997","3","2","2","AVERAGE CUSTOMER"
"14529","22","3","578.61","3","3","3","AVERAGE CUSTOMER"
"14530","-13","6","2862.11","4","4","5","GOOD CUSTOMER"
"14532","198","4","932.85","1","4","4","OTHER CUSTOMER"
"14533","-14","9","1812.6200000000001","4","5","4","GOOD CUSTOMER"
"14534","-36","25","4025.6","5","5","5","GOOD CUSTOMER"
"14535","21","4","2831.74","3","4","5","OTHER CUSTOMER"
"14536","221","1","170.95","1","1","1","OTHER CUSTOMER"
"14537","19","1","355.56","3","2","2","AVERAGE CUSTOMER"
"14538","26","2","388.25","3","2","2","AVERAGE CUSTOMER"
"14539","-23","2","537.48","4","3","3","OTHER CUSTOMER"
"14540","-29","3","952.66","5","3","4","OTHER CUSTOMER"
"14541","20","8","1453.35","3","5","4","OTHER CUSTOMER"
"14542","147","1","103.25","1","1","1","OTHER CUSTOMER"
"14543","-35","21","2916.17","5","5","5","GOOD CUSTOMER"
"14544","-14","2","2004.3","4","3","5","OTHER CUSTOMER"
"14546","-34","9","2482.86","5","5","5","GOOD CUSTOMER"
"14547","-35","9","3953.95","5","5","5","GOOD CUSTOMER"
"14548","112","2","652.8","2","3","3","AVERAGE CUSTOMER"
"14549","273","1","289.24","1","1","2","OTHER CUSTOMER"
"14550","-28","2","757.37","5","3","3","OTHER CUSTOMER"
"14551","-20","2","186.23","4","2","1","OTHER CUSTOMER"
"14552","113","1","164.22","2","1","1","OTHER CUSTOMER"
"14553","-19","5","859.27","4","4","3","OTHER CUSTOMER"
"14554","-28","4","2279.49","5","4","5","GOOD CUSTOMER"
"14555","19","2","312.54","3","2","2","AVERAGE CUSTOMER"
"14557","26","2","0","3","2","1","OTHER CUSTOMER"
"14560","-31","24","2174.18","5","5","5","GOOD CUSTOMER"
"14561","37","3","1080.76","2","3","4","OTHER CUSTOMER"
"14562","-35","22","4676.62","5","5","5","GOOD CUSTOMER"
"14565","57","6","3073.77","2","4","5","OTHER CUSTOMER"
"14566","72","1","1432","2","2","4","OTHER CUSTOMER"
"14567","-3","3","1524.46","3","3","4","OTHER CUSTOMER"
"14569","-37","1","227.39000000000001","5","1","1","OTHER CUSTOMER"
"14570","242","2","218.06","1","2","1","OTHER CUSTOMER"
"14572","-35","10","2775.39","5","5","5","GOOD CUSTOMER"
"14573","141","13","1590.12","1","5","4","OTHER CUSTOMER"
"14576","334","1","35.4","1","1","1","OTHER CUSTOMER"
"14577","-26","4","859.71","4","4","3","OTHER CUSTOMER"
"14578","-35","1","168.63","5","1","1","OTHER CUSTOMER"
"14581","-22","1","138.6","4","1","1","OTHER CUSTOMER"
"14582","2","1","114.11","3","1","1","OTHER CUSTOMER"
"14583","-33","5","986.96","5","4","4","GOOD CUSTOMER"
"14584","131","5","1020.06","2","4","4","OTHER CUSTOMER"
"14585","12","1","157.05","3","1","1","OTHER CUSTOMER"
"14586","189","3","134.16","1","3","1","OTHER CUSTOMER"
"14587","-20","10","1577.39","4","5","4","GOOD CUSTOMER"
"14589","333","1","39.75","1","1","1","OTHER CUSTOMER"
"14591","-23","4","1320.21","4","4","4","GOOD CUSTOMER"
"14592","-3","3","557.94","3","3","3","AVERAGE CUSTOMER"
"14593","-17","3","617.15","4","3","3","OTHER CUSTOMER"
"14594","-31","2","363.33","5","2","2","OTHER CUSTOMER"
"14595","-19","6","1740.6","4","4","4","GOOD CUSTOMER"
"14597","-27","2","866.24","4","3","3","OTHER CUSTOMER"
"14598","6","1","221.97","3","1","1","OTHER CUSTOMER"
"14600","267","1","393.33","1","2","2","OTHER CUSTOMER"
"14601","-28","1","213.96","5","1","1","OTHER CUSTOMER"
"14603","236","1","660","1","2","3","OTHER CUSTOMER"
"14606","-37","128","11633.35","5","5","5","GOOD CUSTOMER"
"14607","-23","17","10981.1","4","5","5","GOOD CUSTOMER"
"14608","-34","4","1785.15","5","4","4","GOOD CUSTOMER"
"14609","34","4","601.56","2","4","3","OTHER CUSTOMER"
"14616","204","3","406.08","1","3","2","OTHER CUSTOMER"
"14618","-29","4","538.59","5","4","3","OTHER CUSTOMER"
"14619","201","2","379.51","1","2","2","OTHER CUSTOMER"
"14620","166","3","393.28000000000003","1","3","2","OTHER CUSTOMER"
"14621","-37","6","1765.76","5","4","4","GOOD CUSTOMER"
"14622","146","1","320.58","1","1","2","OTHER CUSTOMER"
"14623","-6","6","866.8000000000001","3","4","3","OTHER CUSTOMER"
"14624","19","2","225.85","3","2","1","OTHER CUSTOMER"
"14625","147","5","848.48","1","4","3","OTHER CUSTOMER"
"14626","-30","7","2757.07","5","5","5","GOOD CUSTOMER"
"14627","273","1","-21.85","1","1","1","OTHER CUSTOMER"
"14628","53","2","671.96","2","3","3","AVERAGE CUSTOMER"
"14629","-34","3","935.46","5","3","4","OTHER CUSTOMER"
"14631","12","3","1006.98","3","3","4","OTHER CUSTOMER"
"14632","224","1","114.56","1","1","1","OTHER CUSTOMER"
"14633","228","1","344.9","1","2","2","OTHER CUSTOMER"
"14636","-2","2","609.85","3","3","3","AVERAGE CUSTOMER"
"14638","12","1","443.6","3","2","2","AVERAGE CUSTOMER"
"14639","14","8","2952.34","3","5","5","OTHER CUSTOMER"
"14640","-23","8","2024.45","4","5","5","GOOD CUSTOMER"
"14641","-17","1","110.46","4","1","1","OTHER CUSTOMER"
"14642","20","1","96.11999999999999","3","1","1","OTHER CUSTOMER"
"14643","132","3","668.61","2","3","3","AVERAGE CUSTOMER"
"14644","-29","4","780.4599999999999","5","4","3","OTHER CUSTOMER"
"14645","118","2","597.09","2","3","3","AVERAGE CUSTOMER"
"14646","-37","77","279489.02","5","5","5","GOOD CUSTOMER"
"14647","163","1","236.04","1","1","2","OTHER CUSTOMER"
"14649","-34","4","1402.59","5","4","4","GOOD CUSTOMER"
"14651","29","2","653.75","3","3","3","AVERAGE CUSTOMER"
"14652","39","1","114.17999999999999","2","1","1","OTHER CUSTOMER"
"14653","-37","7","1926.65","5","5","4","GOOD CUSTOMER"
"14655","-35","5","1930.15","5","4","4","GOOD CUSTOMER"
"14656","131","2","291.05","2","2","2","AVERAGE CUSTOMER"
"14657","-21","5","838.27","4","4","3","OTHER CUSTOMER"
"14658","-33","2","247.15","5","2","2","OTHER CUSTOMER"
"14659","-30","12","2456.53","5","5","5","GOOD CUSTOMER"
"14660","48","2","285.74","2","2","2","AVERAGE CUSTOMER"
"14661","-12","1","107.95","4","1","1","OTHER CUSTOMER"
"14662","-10","4","741.37","4","4","3","OTHER CUSTOMER"
"14664","-19","2","636.24","4","3","3","OTHER CUSTOMER"
"14665","22","7","1258.3799999999999","3","5","4","OTHER CUSTOMER"
"14666","-14","1","195.25","4","1","1","OTHER CUSTOMER"
"14667","-28","27","9165.04","5","5","5","GOOD CUSTOMER"
"14669","203","3","1259.24","1","3","4","OTHER CUSTOMER"
"14670","242","2","392.86","1","2","2","OTHER CUSTOMER"
"14672","196","2","765.55","1","3","3","OTHER CUSTOMER"
"14673","-35","5","1736.4","5","4","4","GOOD CUSTOMER"
"14675","-22","1","596.36","4","2","3","OTHER CUSTOMER"
"14676","-7","8","2543.24","4","5","5","GOOD CUSTOMER"
"14679","333","1","-2.55","1","1","1","OTHER CUSTOMER"
"14680","-13","23","26932.34","4","5","5","GOOD CUSTOMER"
"14681","33","3","498.95","2","3","3","AVERAGE CUSTOMER"
"14682","149","2","52","1","2","1","OTHER CUSTOMER"
"14684","-13","5","1201.51","4","4","4","GOOD CUSTOMER"
"14687","68","1","628.38","2","2","3","AVERAGE CUSTOMER"
"14688","-31","27","5055.61","5","5","5","GOOD CUSTOMER"
"14689","170","1","112.8","1","1","1","OTHER CUSTOMER"
"14690","6","3","341.96","3","3","2","AVERAGE CUSTOMER"
"14691","-8","5","2114.33","4","4","5","GOOD CUSTOMER"
"14692","99","5","582.05","2","4","3","OTHER CUSTOMER"
"14693","226","1","172.9","1","1","1","OTHER CUSTOMER"
"14696","-34","9","2070.97","5","5","5","GOOD CUSTOMER"
"14697","180","2","188.61","1","2","1","OTHER CUSTOMER"
"14698","-37","5","1217.27","5","4","4","GOOD CUSTOMER"
"14699","176","1","109.13","1","1","1","OTHER CUSTOMER"
"14700","-6","3","2195.1","3","3","5","OTHER CUSTOMER"
"14701","-28","12","2462.94","5","5","5","GOOD CUSTOMER"
"14702","-37","18","3210.29","5","5","5","GOOD CUSTOMER"
"14703","-24","1","318.17","4","1","2","OTHER CUSTOMER"
"14704","-27","9","1493.96","5","5","4","GOOD CUSTOMER"
"14705","160","1","179","1","1","1","OTHER CUSTOMER"
"14708","-36","4","1096.67","5","4","4","GOOD CUSTOMER"
"14709","-23","14","4911.14","4","5","5","GOOD CUSTOMER"
"14710","-24","4","599.48","4","4","3","OTHER CUSTOMER"
"14711","-28","12","2809.02","5","5","5","GOOD CUSTOMER"
"14712","-9","3","917.0699999999999","4","3","4","OTHER CUSTOMER"
"14713","-29","12","2660.1","5","5","5","GOOD CUSTOMER"
"14714","-14","1","160.19","4","1","1","OTHER CUSTOMER"
"14715","-14","4","867.38","4","4","3","OTHER CUSTOMER"
"14716","5","2","307.51","3","2","2","AVERAGE CUSTOMER"
"14719","-37","6","1571.89","5","4","4","GOOD CUSTOMER"
"14720","-33","3","663.81","5","3","3","OTHER CUSTOMER"
"14722","109","1","180.42","2","1","1","OTHER CUSTOMER"
"14723","-28","6","1122.36","5","4","4","GOOD CUSTOMER"
"14725","-14","1","655.58","4","2","3","OTHER CUSTOMER"
"14727","236","1","268.58","1","1","2","OTHER CUSTOMER"
"14729","335","1","313.49","1","1","2","OTHER CUSTOMER"
"14730","-37","8","1897.57","5","5","4","GOOD CUSTOMER"
"14731","9","3","380.02","3","3","2","AVERAGE CUSTOMER"
"14732","-30","10","2686.34","5","5","5","GOOD CUSTOMER"
"14733","-29","15","9451.54","5","5","5","GOOD CUSTOMER"
"14735","-35","34","5807.69","5","5","5","GOOD CUSTOMER"
"14737","-35","3","1164.55","5","3","4","OTHER CUSTOMER"
"14738","1","9","1289.94","3","5","4","OTHER CUSTOMER"
"14739","-36","8","3899.1","5","5","5","GOOD CUSTOMER"
"14740","153","4","1423.21","1","4","4","OTHER CUSTOMER"
"14741","-27","6","1400.34","5","4","4","GOOD CUSTOMER"
"14744","-22","9","1088.53","4","5","4","GOOD CUSTOMER"
"14745","74","6","1167.16","2","4","4","OTHER CUSTOMER"
"14747","209","2","294.3","1","2","2","OTHER CUSTOMER"
"14748","-9","6","1311.79","4","4","4","GOOD CUSTOMER"
"14752","5","1","389.64","3","2","2","AVERAGE CUSTOMER"
"14753","49","1","563.15","2","2","3","AVERAGE CUSTOMER"
"14754","6","2","638.05","3","3","3","AVERAGE CUSTOMER"
"14755","-29","12","4965.38","5","5","5","GOOD CUSTOMER"
"14756","-23","1","738.96","4","2","3","OTHER CUSTOMER"
"14757","37","1","420.5","2","2","2","AVERAGE CUSTOMER"
"14758","106","4","1484.06","2","4","4","OTHER CUSTOMER"
"14759","-34","3","1625.97","5","3","4","OTHER CUSTOMER"
"14760","256","2","53.8","1","2","1","OTHER CUSTOMER"
"14761","20","2","255.9","3","2","2","AVERAGE CUSTOMER"
"14762","225","1","300.52","1","1","2","OTHER CUSTOMER"
"14764","5","2","250.55","3","2","2","AVERAGE CUSTOMER"
"14765","-9","3","254.11","4","3","2","OTHER CUSTOMER"
"14766","-30","8","2423.07","5","5","5","GOOD CUSTOMER"
"14768","-21","3","139.5","4","3","1","OTHER CUSTOMER"
"14769","-36","10","10383.83","5","5","5","GOOD CUSTOMER"
"14770","194","2","876.42","1","3","3","OTHER CUSTOMER"
"14772","74","1","139.26","2","1","1","OTHER CUSTOMER"
"14775","20","3","1011.9","3","3","4","OTHER CUSTOMER"
"14776","13","13","2195.58","3","5","5","OTHER CUSTOMER"
"14777","-34","2","-17.450000000000003","5","2","1","OTHER CUSTOMER"
"14778","89","2","730.86","2","3","3","AVERAGE CUSTOMER"
"14779","242","3","386.15","1","3","2","OTHER CUSTOMER"
"14780","16","2","447.68","3","2","2","AVERAGE CUSTOMER"
"14782","281","1","200.1","1","1","1","OTHER CUSTOMER"
"14784","-12","2","289.99","4","2","2","OTHER CUSTOMER"
"14785","-28","2","77.4","5","2","1","OTHER CUSTOMER"
"14788","-31","2","679.44","5","3","3","OTHER CUSTOMER"
"14789","-10","1","197.64","4","1","1","OTHER CUSTOMER"
"14790","-22","4","745.06","4","4","3","OTHER CUSTOMER"
"14792","25","2","0","3","2","1","OTHER CUSTOMER"
"14793","-34","2","214.14000000000001","5","2","1","OTHER CUSTOMER"
"14794","-36","9","1272.11","5","5","4","GOOD CUSTOMER"
"14795","128","1","131.45000000000002","2","1","1","OTHER CUSTOMER"
"14796","-37","27","7792.51","5","5","5","GOOD CUSTOMER"
"14798","14","3","173.74","3","3","1","OTHER CUSTOMER"
"14799","13","1","157.7","3","1","1","OTHER CUSTOMER"
"14800","9","16","4228.39","3","5","5","OTHER CUSTOMER"
"14801","23","1","189.34","3","1","1","OTHER CUSTOMER"
"14803","124","3","845.55","2","3","3","AVERAGE CUSTOMER"
"14804","-30","1","353.27","5","2","2","OTHER CUSTOMER"
"14805","-23","4","546.4","4","4","3","OTHER CUSTOMER"
"14806","37","1","193.39","2","1","1","OTHER CUSTOMER"
"14808","1","15","2152.8","3","5","5","OTHER CUSTOMER"
"14810","2","11","2085.33","3","5","5","OTHER CUSTOMER"
"14813","331","2","152.88","1","2","1","OTHER CUSTOMER"
"14815","-2","2","778.5","3","3","3","AVERAGE CUSTOMER"
"14816","159","1","271.85","1","1","2","OTHER CUSTOMER"
"14817","162","2","1110.34","1","3","4","OTHER CUSTOMER"
"14818","35","3","657.8","2","3","3","AVERAGE CUSTOMER"
"14819","26","2","272.07","3","2","2","AVERAGE CUSTOMER"
"14820","-17","4","507.29","4","4","3","OTHER CUSTOMER"
"14821","328","1","48.8","1","1","1","OTHER CUSTOMER"
"14823","142","3","321.43","1","3","2","OTHER CUSTOMER"
"14824","-28","4","1127.71","5","4","4","GOOD CUSTOMER"
"14825","-35","12","2221.01","5","5","5","GOOD CUSTOMER"
"14828","158","3","2139.7599999999998","1","3","5","OTHER CUSTOMER"
"14829","-9","6","644.65","4","4","3","OTHER CUSTOMER"
"14830","15","1","188.88","3","1","1","OTHER CUSTOMER"
"14834","-21","8","1698.35","4","5","4","GOOD CUSTOMER"
"14836","-28","3","102.45","5","3","1","OTHER CUSTOMER"
"14837","51","5","1641.2","2","4","4","OTHER CUSTOMER"
"14840","229","1","62.85","1","1","1","OTHER CUSTOMER"
"14841","15","6","3295.7599999999998","3","4","5","OTHER CUSTOMER"
"14842","-3","8","2456.8","3","5","5","OTHER CUSTOMER"
"14844","25","4","3189.81","3","4","5","OTHER CUSTOMER"
"14847","110","1","309.4","2","1","2","OTHER CUSTOMER"
"14849","-17","28","7904.28","4","5","5","GOOD CUSTOMER"
"14850","273","2","278.15","1","2","2","OTHER CUSTOMER"
"14851","-15","2","511.35","4","3","3","OTHER CUSTOMER"
"14852","20","6","2836.69","3","4","5","OTHER CUSTOMER"
"14853","-30","3","463.04999999999995","5","3","2","OTHER CUSTOMER"
"14854","40","8","2730.09","2","5","5","OTHER CUSTOMER"
"14855","81","2","645.65","2","3","3","AVERAGE CUSTOMER"
"14856","-2","3","1290.53","3","3","4","OTHER CUSTOMER"
"14857","21","3","1165.65","3","3","4","OTHER CUSTOMER"
"14859","-26","5","1352.04","4","4","4","GOOD CUSTOMER"
"14860","-30","2","168.62","5","2","1","OTHER CUSTOMER"
"14861","14","1","125.78999999999999","3","1","1","OTHER CUSTOMER"
"14862","-13","2","841.2","4","3","3","OTHER CUSTOMER"
"14863","-9","1","266.76","4","1","2","OTHER CUSTOMER"
"14865","-31","2","52.2","5","2","1","OTHER CUSTOMER"
"14866","-28","13","14197.45","5","5","5","GOOD CUSTOMER"
"14867","147","4","701.33","1","4","3","OTHER CUSTOMER"
"14868","-35","9","2939.64","5","5","5","GOOD CUSTOMER"
"14869","-35","3","717.7","5","3","3","OTHER CUSTOMER"
"14870","223","1","327.25","1","1","2","OTHER CUSTOMER"
"14871","-35","4","501.28000000000003","5","4","3","OTHER CUSTOMER"
"14873","172","1","519.68","1","2","3","OTHER CUSTOMER"
"14875","-29","5","1448.72","5","4","4","GOOD CUSTOMER"
"14878","-26","9","1476.09","4","5","4","GOOD CUSTOMER"
"14880","39","3","690.59","2","3","3","AVERAGE CUSTOMER"
"14881","-19","1","255.4","4","1","2","OTHER CUSTOMER"
"14882","-12","2","589.7","4","3","3","OTHER CUSTOMER"
"14883","-20","7","756.64","4","4","3","OTHER CUSTOMER"
"14885","93","1","765.3199999999999","2","2","3","AVERAGE CUSTOMER"
"14886","214","1","364.8","1","2","2","OTHER CUSTOMER"
"14887","41","1","1862","2","2","4","OTHER CUSTOMER"
"14888","169","1","369.2","1","2","2","OTHER CUSTOMER"
"14889","298","1","135.9","1","1","1","OTHER CUSTOMER"
"14890","215","1","125.65","1","1","1","OTHER CUSTOMER"
"14891","110","2","554.38","2","3","3","AVERAGE CUSTOMER"
"14893","-29","2","1237.85","5","3","4","OTHER CUSTOMER"
"14894","47","1","655.75","2","2","3","AVERAGE CUSTOMER"
"14895","-31","24","11020.26","5","5","5","GOOD CUSTOMER"
"14896","166","2","468.77","1","3","3","OTHER CUSTOMER"
"14897","-31","4","1366.38","5","4","4","GOOD CUSTOMER"
"14898","-15","8","1194.11","4","5","4","GOOD CUSTOMER"
"14901","-27","10","1414.99","5","5","4","GOOD CUSTOMER"
"14902","-17","2","314.11","4","2","2","OTHER CUSTOMER"
"14903","-17","10","2729.18","4","5","5","GOOD CUSTOMER"
"14904","-36","2","1025.44","5","3","4","OTHER CUSTOMER"
"14905","116","3","599.9","2","3","3","AVERAGE CUSTOMER"
"14907","-35","10","3478.85","5","5","5","GOOD CUSTOMER"
"14908","36","1","277.8","2","1","2","OTHER CUSTOMER"
"14910","-36","7","389.86","5","4","2","OTHER CUSTOMER"
"14911","-37","248","132458.73","5","5","5","GOOD CUSTOMER"
"14912","-22","3","841.52","4","3","3","OTHER CUSTOMER"
"14913","-3","4","1227.43","3","4","4","OTHER CUSTOMER"
"14915","47","3","258.83","2","3","2","AVERAGE CUSTOMER"
"14916","32","5","1264.84","3","4","4","OTHER CUSTOMER"
"14918","77","2","1610.15","2","3","4","OTHER CUSTOMER"
"14920","174","2","977.77","1","3","4","OTHER CUSTOMER"
"14921","-8","2","1316.07","4","3","4","OTHER CUSTOMER"
"14923","12","1","749.1","3","2","3","AVERAGE CUSTOMER"
"14924","207","1","310.05","1","1","2","OTHER CUSTOMER"
"14929","-6","1","223.88","3","1","1","OTHER CUSTOMER"
"14930","70","3","2362.96","2","3","5","OTHER CUSTOMER"
"14931","-34","6","964.68","5","4","4","GOOD CUSTOMER"
"14932","327","1","363.53","1","2","2","OTHER CUSTOMER"
"14934","34","3","1888.84","2","3","4","OTHER CUSTOMER"
"14935","259","1","1784.71","1","2","4","OTHER CUSTOMER"
"14936","-29","9","8117.42","5","5","5","GOOD CUSTOMER"
"14937","18","4","1617.63","3","4","4","OTHER CUSTOMER"
"14944","-9","14","5842.95","4","5","5","GOOD CUSTOMER"
"14946","-24","1","100.9","4","1","1","OTHER CUSTOMER"
"14947","34","2","290.82","2","2","2","AVERAGE CUSTOMER"
"14948","-15","7","1066.57","4","5","4","GOOD CUSTOMER"
"14950","-30","2","361.25","5","2","2","OTHER CUSTOMER"
"14951","41","1","311.69","2","1","2","OTHER CUSTOMER"
"14952","8","15","7912.79","3","5","5","OTHER CUSTOMER"
"14953","-13","1","285.67","4","1","2","OTHER CUSTOMER"
"14954","-26","1","294.85","4","1","2","OTHER CUSTOMER"
"14957","215","1","58.49","1","1","1","OTHER CUSTOMER"
"14958","109","3","483.73","2","3","3","AVERAGE CUSTOMER"
"14959","21","5","684.97","3","4","3","OTHER CUSTOMER"
"14960","-30","2","221.27","5","2","1","OTHER CUSTOMER"
"14961","-28","12","7006.58","5","5","5","GOOD CUSTOMER"
"14962","232","1","126.7","1","1","1","OTHER CUSTOMER"
"14963","-29","5","1472.34","5","4","4","GOOD CUSTOMER"
"14964","209","1","206.21","1","1","1","OTHER CUSTOMER"
"14965","58","2","596.09","2","3","3","AVERAGE CUSTOMER"
"14966","-24","1","183.02","4","1","1","OTHER CUSTOMER"
"14967","11","1","463.8","3","2","3","AVERAGE CUSTOMER"
"14968","-8","1","147.59","4","1","1","OTHER CUSTOMER"
"14970","30","4","1592.06","3","4","4","OTHER CUSTOMER"
"14971","-3","3","1097.98","3","3","4","OTHER CUSTOMER"
"14972","90","1","114.77","2","1","1","OTHER CUSTOMER"
"14973","69","3","1314.45","2","3","4","OTHER CUSTOMER"
"14974","-1","1","89.94","3","1","1","OTHER CUSTOMER"
"14975","19","1","279.94","3","1","2","OTHER CUSTOMER"
"14976","19","8","765.86","3","5","3","OTHER CUSTOMER"
"14978","34","5","1921.3700000000001","2","4","4","OTHER CUSTOMER"
"14981","208","1","102.12","1","1","1","OTHER CUSTOMER"
"14984","-19","2","202.37","4","2","1","OTHER CUSTOMER"
